Timestamp,Attr1,Attr2,Attr3,Class
3827,0.944943,1.001706,2.090373,0
3828,9.845902,5.629546,4.667268,1
3829,4.526474,4.654142,0.341549,0
3830,7.567497,8.590899,8.841897,1
3831,0.535962,0.569079,9.773383,1
3832,5.91059,6.324637,2.533883,1
3833,4.423494,6.455428,7.866302,1
3834,4.858085,2.392735,6.36644,1
3835,3.394441,8.456813,0.071732,1
3836,4.086359,4.738999,3.040419,0
3837,9.393141,3.381968,6.644522,1
3838,1.972867,5.486419,4.57821,1
3839,6.055497,4.351593,6.668618,1
3840,0.67623,9.202501,5.305112,1
3841,5.657928,3.171414,2.513167,1
3842,5.564149,8.879607,6.319042,1
3843,7.33642,6.390773,2.198933,1
3844,1.129773,5.239352,0.035612,1
3845,8.621321,6.680133,7.483552,0
3846,2.166552,2.061763,3.103017,0
3847,6.413356,9.771635,0.188137,1
3848,8.974135,5.493248,2.189311,0
3849,8.664662,4.702478,5.148077,1
3850,3.582085,1.467119,3.187401,1
3851,7.857893,5.386334,2.341284,0
3852,0.625687,2.376896,9.51058,1
3853,9.05703,6.994133,9.841196,1
3854,9.055895,2.944213,9.445632,1
3855,2.715848,9.633768,2.558837,1
3856,5.127017,4.748147,6.322048,1
3857,9.450625,1.470126,8.02049,1
3858,2.937245,1.207891,3.951216,1
3859,6.594225,6.292501,9.782804,1
3860,8.669397,9.293384,6.46692,1
3861,6.287516,6.308116,8.950009,1
3862,9.252329,8.39564,0.812662,1
3863,8.029408,3.371499,3.65816,0
3864,8.119647,9.980208,6.948104,1
3865,1.450334,4.968594,0.602984,0
3866,6.176485,4.554201,5.182717,1
3867,0.846702,4.96552,9.990623,1
3868,4.258904,6.457543,7.242526,0
3869,2.765658,6.192534,5.889832,1
3870,4.588175,6.702494,3.986164,1
3871,0.073993,7.644324,5.774009,1
3872,7.624532,2.722113,5.763913,1
3873,7.690707,6.366897,3.462445,1
3874,0.921098,8.645162,6.637902,1
3875,3.610682,6.628525,1.283898,0
3876,3.086068,8.526423,8.416006,1
3877,4.718958,4.305838,7.869713,1
3878,1.008332,1.855877,1.924717,0
3879,9.500201,7.698727,9.275966,1
3880,0.42084,5.039878,6.1996,1
3881,1.406776,9.662045,1.978739,1
3882,8.307207,8.616641,4.095673,1
3883,5.245166,5.379571,9.787476,1
3884,3.905994,8.203482,4.18296,1
3885,2.50932,2.052673,7.932086,1
3886,3.90855,9.856804,4.599977,1
3887,7.55553,3.875942,0.533484,0
3888,8.91582,6.733084,6.087917,0
3889,6.395129,8.066656,2.650469,1
3890,6.683297,6.746142,6.620225,1
3891,2.125713,6.4077,0.259697,0
3892,4.611182,4.442656,4.656661,1
3893,6.495329,2.588747,0.638152,1
3894,2.44555,5.238129,3.812629,0
3895,9.11407,4.346113,7.97745,1
3896,1.079197,4.065367,8.352486,1
3897,2.132023,1.002955,2.176661,0
3898,7.749097,8.796886,0.743784,1
3899,5.204586,1.00348,5.906518,0
3900,5.446136,0.563179,6.936269,0
3901,3.151925,7.574421,2.345344,1
3902,2.812549,6.157973,5.598555,1
3903,0.504087,3.576005,9.95651,1
3904,7.641373,8.308996,9.05761,1
3905,9.311952,1.234271,8.588717,1
3906,0.031157,9.3325,6.93586,1
3907,0.33598,2.842378,5.05151,0
3908,3.405556,1.987779,7.723582,1
3909,9.5622,0.068926,2.154957,0
3910,6.226899,7.753511,4.301369,1
3911,1.329517,4.257879,8.31427,1
3912,2.566875,7.37188,8.744286,1
3913,8.606151,7.333002,8.939875,1
3914,6.665502,5.875734,3.87305,1
3915,8.718112,8.924561,2.783599,1
3916,0.91234,0.507181,8.681149,0
3917,0.576107,0.836106,2.849289,0
3918,8.589618,7.150658,3.533992,1
3919,1.408537,1.848262,8.890024,1
3920,9.220141,7.63431,5.854238,1
3921,4.967311,4.794112,6.463599,1
3922,0.669846,0.336649,8.634295,1
3923,9.261209,1.417895,1.511627,1
3924,1.925075,0.192777,0.648089,0
3925,1.028883,3.497377,9.304188,1
3926,0.648035,2.83818,9.537636,1
3927,4.686441,8.42766,6.031983,1
3928,6.06197,1.886221,1.732875,0
3929,6.680333,8.196474,2.662094,1
3930,8.533123,1.29639,6.738138,1
3931,2.714285,8.249764,7.967882,1
3932,8.442541,8.615971,7.140542,1
3933,2.113348,6.444729,9.089926,1
3934,9.282909,8.627562,4.817955,1
3935,7.055222,0.849938,7.875934,1
3936,2.736159,9.608809,4.146472,1
3937,7.805282,6.808567,6.766671,1
3938,8.104957,3.504809,4.132738,1
3939,1.754573,2.10062,5.458601,1
3940,0.716591,2.599143,9.668539,1
3941,9.043873,8.758465,5.591322,1
3942,7.386027,0.409277,2.296132,0
3943,1.259215,0.172066,7.558439,0
3944,9.780874,1.704911,3.411865,0
3945,8.513478,0.178536,3.924562,0
3946,3.683345,8.0573,7.437676,1
3947,0.15792,2.896278,5.635033,0
3948,5.495421,5.303572,3.704449,1
3949,4.062037,9.295771,2.866075,1
3950,9.705048,5.162208,5.889312,0
3951,5.334273,3.447752,4.959637,1
3952,5.152663,8.371502,2.701304,1
3953,8.550037,6.625866,0.284576,0
3954,4.683167,7.722252,7.6713,1
3955,0.618529,3.306333,5.715597,1
3956,8.609905,9.420046,0.653244,1
3957,8.715816,3.519319,4.120007,0
3958,8.681526,0.009319,9.385127,1
3959,3.45707,4.344764,9.130948,1
3960,2.716265,1.832252,2.275875,0
3961,8.458118,2.56045,3.499686,0
3962,0.282702,1.170986,7.982371,0
3963,4.477319,3.697968,7.015182,1
3964,3.118013,7.668426,5.759166,1
3965,1.187745,9.879172,0.254695,1
3966,9.888491,9.639822,3.885072,1
3967,3.984585,3.016019,1.955295,0
3968,4.848271,4.23117,7.967154,1
3969,6.79162,1.466839,6.447674,0
3970,2.637825,4.430045,7.975554,1
3971,8.128013,4.990735,0.202367,0
3972,2.659161,5.961534,3.079856,1
3973,5.840706,3.334551,3.716177,0
3974,2.974372,7.601249,9.074759,1
3975,0.617268,1.030053,3.659808,0
3976,5.261223,1.626962,8.771929,1
3977,3.093802,5.219603,9.127165,1
3978,9.649649,7.102718,2.846771,1
3979,2.093453,3.049138,9.023687,1
3980,9.010672,2.103544,8.59952,1
3981,5.438094,2.315697,0.580574,0
3982,9.916946,9.655333,5.371425,0
3983,0.685386,9.031233,5.999753,1
3984,0.658195,4.771683,7.999452,1
3985,9.991286,7.126616,9.483624,1
3986,4.229334,2.330395,7.418595,1
3987,5.379532,6.442283,1.075401,0
3988,8.545827,9.674921,9.241581,1
3989,1.990618,9.822156,2.396388,1
3990,9.477489,7.767812,2.441778,0
3991,6.799045,8.441531,6.109484,1
3992,3.213214,4.108936,1.209238,0
3993,1.235553,0.692862,2.845434,0
3994,3.023256,0.26403,1.787674,0
3995,6.706313,2.863075,2.792993,0
3996,2.537995,2.034574,9.23606,1
3997,1.85673,1.632447,6.436177,1
3998,9.400259,8.877954,1.497093,1
3999,7.319486,7.606577,3.656545,0
4000,1.715513,4.865783,3.7372,1
4001,5.558645,6.582634,8.415953,1
4002,6.846664,0.203626,6.98469,0
4003,3.066701,9.777682,8.805116,1
4004,1.812256,8.041176,0.133309,1
4005,9.673623,6.569486,5.003203,1
4006,5.44744,6.500297,5.273187,1
4007,4.106874,8.929732,3.299627,1
4008,3.795516,7.036827,8.773453,1
4009,3.619462,7.189406,7.936061,0
4010,7.393032,4.920751,4.019103,0
4011,4.698433,2.824219,6.064429,1
4012,0.865394,6.197738,0.179674,1
4013,2.767223,5.182878,9.6129,1
4014,1.683174,4.886086,0.98159,0
4015,3.815819,4.281217,1.612435,0
4016,1.318044,0.385888,6.965495,0
4017,7.575294,4.901556,5.403632,1
4018,9.822307,9.422735,5.428059,1
4019,2.246954,1.492488,1.031429,0
4020,7.690225,1.211104,3.651365,1
4021,6.393981,3.264265,8.672112,1
4022,8.150352,9.653702,3.867204,1
4023,3.934919,5.479639,9.577505,1
4024,5.865528,6.543,0.19047,0
4025,1.444556,5.594102,8.409147,1
4026,5.016837,3.837206,5.787603,1
4027,5.329694,6.819032,0.376139,0
4028,8.030135,4.027505,3.477367,0
4029,7.29177,2.149479,2.501273,0
4030,1.803181,6.368477,7.408292,1
4031,1.848116,6.985796,0.991064,0
4032,3.528796,1.181534,1.154465,0
4033,6.775636,9.563612,6.240215,1
4034,3.400819,2.027818,9.056265,1
4035,8.84685,9.432404,1.750431,1
4036,3.459909,5.227798,1.301102,1
4037,7.377277,3.802375,6.193799,1
4038,0.170852,3.602091,4.918559,1
4039,0.587888,5.909623,9.732613,1
4040,7.091156,0.887077,9.090036,1
4041,0.45069,5.330252,5.659266,1
4042,7.35807,4.71553,2.58202,0
4043,4.147934,4.332451,3.081905,0
4044,9.560249,4.383008,8.359522,1
4045,8.185383,4.553321,6.117984,1
4046,8.155412,1.036543,0.375204,0
4047,6.946165,0.107816,2.859984,0
4048,0.994893,1.95002,7.904114,1
4049,7.280272,3.56338,5.297091,1
4050,8.27891,7.879111,0.843261,1
4051,2.211562,3.925166,0.034687,0
4052,8.308174,8.394209,8.709337,1
4053,2.94753,4.827321,4.849792,1
4054,5.863864,5.224996,9.846242,1
4055,5.332812,2.706225,6.84735,1
4056,4.656246,4.751464,7.773288,1
4057,8.314844,3.070379,6.57486,1
4058,0.94949,7.418121,9.020598,1
4059,1.343288,9.055285,4.932864,1
4060,7.449495,3.642201,6.145019,0
4061,8.469522,0.994811,1.499966,0
4062,6.219807,1.346208,7.143415,1
4063,4.052433,3.990765,7.880324,1
4064,8.742229,5.653613,0.645197,0
4065,8.723991,7.220057,3.650827,1
4066,4.638178,2.671426,2.834535,0
4067,1.726712,7.767399,5.632927,1
4068,1.4096,1.777946,9.573231,1
4069,2.772757,1.073197,4.212508,0
4070,2.419405,1.355923,0.545182,0
4071,5.346688,8.425507,5.180518,1
4072,4.079119,5.825715,1.145991,0
4073,3.045772,4.796818,2.476593,0
4074,7.468244,5.311127,3.665416,1
4075,3.078526,9.298343,8.371162,1
4076,1.076288,7.944393,4.367249,1
4077,9.017591,8.579757,2.841608,1
4078,9.93568,3.386791,7.908835,1
4079,1.812297,3.089352,9.371285,1
4080,8.915068,0.517277,8.694526,1
4081,5.314095,1.171119,9.644789,1
4082,6.482246,3.310205,1.977295,0
4083,2.608547,0.348458,4.048899,0
4084,8.29285,8.416147,7.533881,1
4085,6.995904,0.375489,8.747437,1
4086,3.76228,6.656272,2.213953,1
4087,9.745625,1.585238,1.465992,0
4088,2.102515,0.160518,0.621532,0
4089,1.331637,0.266321,0.19895,0
4090,3.576525,2.176245,7.374655,1
4091,2.524703,1.423554,9.869907,0
4092,9.839702,7.403788,8.127995,1
4093,7.779277,6.875433,3.76719,1
4094,3.531706,5.981143,7.116133,1
4095,7.566381,8.582126,1.938024,1
4096,8.742644,2.559555,7.085507,0
4097,2.825876,7.284457,7.888164,1
4098,9.460702,5.262819,2.587473,0
4099,6.686373,2.457381,2.802959,0
4100,9.861169,0.930954,3.361681,0
4101,7.806388,7.12887,9.182003,1
4102,3.110013,6.298136,4.615425,0
4103,4.880262,6.553449,0.34529,0
4104,9.113004,7.430797,3.697187,1
4105,4.715253,1.585351,8.341281,1
4106,6.84817,0.928754,6.16136,0
4107,3.386135,8.964319,0.060618,1
4108,9.895273,3.422298,0.887751,0
4109,0.551169,0.069754,9.039755,1
4110,6.367891,3.65518,4.337575,0
4111,0.208628,4.682865,4.871058,1
4112,2.113661,8.568245,1.260512,1
4113,0.153595,9.601792,1.00487,1
4114,0.530547,7.16623,0.536308,0
4115,6.130549,0.596926,7.163986,0
4116,4.019225,8.051737,3.727484,1
4117,8.121491,2.767238,8.231576,1
4118,6.422418,2.569151,5.737535,1
4119,7.252016,0.608593,5.952678,0
4120,9.176838,7.21319,6.194592,1
4121,6.814982,7.199461,6.332199,1
4122,4.365692,6.868507,1.26221,0
4123,7.465433,8.426196,6.522063,1
4124,6.477934,0.249547,6.055052,0
4125,3.016785,4.286628,9.088807,1
4126,6.855778,4.826342,6.070249,1
4127,5.434935,2.022927,3.473471,0
4128,9.236116,9.668062,3.942206,1
4129,6.867524,0.274404,3.396626,0
4130,7.142911,4.658836,1.729456,0
4131,3.085033,8.251519,6.093003,1
4132,8.501065,2.148055,4.162392,0
4133,6.434682,3.251199,0.957053,0
4134,8.077541,7.027302,7.398255,1
4135,9.050228,0.871726,8.124249,1
4136,0.539788,2.066455,4.337442,0
4137,2.340859,7.734069,8.640528,1
4138,2.392905,0.369983,4.092114,0
4139,8.621502,0.185117,5.040905,0
4140,2.333172,9.203297,8.640418,1
4141,2.454496,9.597472,2.058315,0
4142,6.624774,9.45657,4.044514,1
4143,0.328295,2.168762,3.961347,1
4144,4.235217,8.298789,8.275395,1
4145,6.032858,6.915923,6.059846,1
4146,7.285906,0.151961,3.903702,0
4147,0.337078,8.944607,3.029977,1
4148,8.147903,1.670395,1.438104,1
4149,1.267867,3.496419,1.134437,0
4150,2.952989,5.178951,3.567643,1
4151,7.347713,7.52899,4.149368,1
4152,5.82778,2.424764,8.159006,1
4153,9.340687,4.218853,0.286401,0
4154,4.370813,4.190103,2.534002,0
4155,3.134709,5.563979,7.378141,1
4156,7.234374,8.816246,1.885013,1
4157,2.312665,3.01945,6.394882,1
4158,8.198401,9.962524,8.546939,1
4159,7.491515,2.696307,7.129045,1
4160,5.121071,5.288051,5.179933,1
4161,9.506903,5.466334,1.088351,0
4162,9.656437,3.622353,8.585608,1
4163,9.186332,5.963749,4.07376,1
4164,4.779994,5.958772,4.922946,1
4165,8.978223,1.317828,2.358314,0
4166,1.280353,0.905252,2.722738,0
4167,3.601559,9.851783,2.091163,1
4168,5.139833,7.271096,3.184388,1
4169,2.73743,4.272739,8.524452,1
4170,7.895092,7.11006,5.185013,1
4171,3.073809,9.258772,3.502131,1
4172,5.217545,8.425077,4.946463,1
4173,9.742906,7.304776,1.372391,1
4174,8.210029,4.095129,9.795127,1
4175,3.946912,1.88629,0.534217,0
4176,9.157386,3.718605,3.733482,0
4177,7.991344,2.257935,4.288682,0
4178,9.367994,9.473695,2.967862,1
4179,8.732468,6.469993,0.295607,0
4180,4.89507,5.24207,8.14578,1
4181,2.546846,9.51817,5.661233,0
4182,3.6133,5.45636,2.568462,1
4183,7.342649,3.102679,6.646958,1
4184,6.821285,0.38044,8.39485,1
4185,2.638375,2.683532,0.699067,0
4186,2.157227,3.666929,4.448173,0
4187,0.136921,4.74378,4.839706,1
4188,9.985849,2.985485,9.669966,1
4189,2.503655,5.331199,3.289569,1
4190,0.787559,5.858031,3.677167,1
4191,8.960711,0.324125,4.630243,0
4192,0.704565,3.025093,0.594625,0
4193,5.708625,1.293691,5.349308,0
4194,4.960619,9.797482,8.755547,1
4195,4.541261,3.595252,0.129531,0
4196,6.580738,9.799497,7.059805,1
4197,5.130696,0.349374,5.201348,0
4198,6.207406,8.878515,4.048462,1
4199,9.202641,8.678705,0.950112,1
4200,1.703798,1.544736,3.250144,0
4201,2.838427,8.599453,5.278275,1
4202,8.396934,4.033821,2.896588,0
4203,7.629074,3.026119,7.465305,1
4204,2.825615,4.52511,3.294204,0
4205,4.874485,8.495552,3.874565,1
4206,7.374068,7.923028,6.250007,1
4207,6.601733,7.200118,6.483913,1
4208,8.744854,9.734057,5.717954,1
4209,8.33351,0.996229,9.382328,1
4210,5.030051,2.278916,9.668639,1
4211,5.305035,7.133944,6.868935,1
4212,1.659054,0.163139,6.086961,0
4213,8.658691,9.961527,7.615428,1
4214,7.884554,3.865435,2.609468,0
4215,1.065553,9.093381,2.791819,1
4216,8.827438,8.509773,1.393689,1
4217,9.506002,0.776017,3.891392,0
4218,3.054933,3.560031,7.195177,1
4219,0.693975,4.064112,6.490618,1
4220,4.227252,2.577579,8.886567,1
4221,2.539106,6.501995,8.918703,0
4222,0.36743,1.52817,4.909948,0
4223,0.621552,7.701767,1.24339,1
4224,6.21154,2.637079,6.609939,1
4225,3.413096,0.501331,0.253596,0
4226,4.061362,7.448773,4.827998,1
4227,1.512885,1.318616,7.108366,1
4228,3.896195,5.994933,8.62608,1
4229,2.496928,7.544782,6.858963,1
4230,9.072952,1.768911,4.297341,0
4231,9.470677,5.540732,9.143495,1
4232,8.177811,5.753433,1.39976,0
4233,6.254764,1.653356,8.058937,0
4234,9.102129,2.886935,5.071464,1
4235,4.205551,2.17983,6.355151,1
4236,8.174763,4.98123,4.537048,0
4237,2.526013,1.39601,3.536049,0
4238,3.164921,7.83339,1.29347,1
4239,3.374122,0.436964,8.317816,1
4240,6.190397,9.717576,3.142841,1
4241,1.370933,1.201778,2.761288,1
4242,4.088713,7.832752,1.088076,1
4243,0.012581,7.443226,6.39601,1
4244,2.424457,0.933058,8.859035,1
4245,2.329068,2.395083,6.549435,1
4246,0.228473,7.842904,8.129587,1
4247,8.279868,6.447403,5.154529,1
4248,6.164979,8.29737,6.915427,1
4249,9.499148,9.676715,8.008973,1
4250,7.509466,9.097049,1.882125,1
4251,6.540275,8.278135,5.709392,1
4252,9.211193,4.568426,3.915201,1
4253,6.963509,0.464635,7.034249,0
4254,8.307539,5.163836,0.794578,0
4255,1.611239,5.949107,1.057673,0
4256,4.246477,7.973099,5.31213,1
4257,7.649814,3.321104,7.333487,1
4258,2.418153,9.215612,2.681328,1
4259,7.493747,8.390719,7.92316,1
4260,2.959145,1.83836,8.2452,1
4261,2.302995,5.279449,7.114636,0
4262,0.443285,7.909214,7.197942,1
4263,3.858322,8.255615,9.830742,1
4264,6.228714,5.142873,1.850425,0
4265,8.463977,9.183911,9.037808,0
4266,8.399524,1.719136,9.840557,1
4267,0.109855,7.763717,2.59821,1
4268,9.602077,0.843411,2.991654,0
4269,6.122859,0.10629,2.515608,0
4270,8.015505,9.71355,8.620668,1
4271,7.969165,8.45141,9.978625,1
4272,3.594283,1.82905,8.076406,1
4273,1.012962,7.114214,2.940389,1
4274,8.83335,2.780946,5.305756,1
4275,0.544664,7.903966,2.012205,0
4276,8.747377,5.00386,2.051814,0
4277,5.11015,4.567422,1.436381,0
4278,4.280972,0.057049,4.999481,0
4279,8.508459,4.978106,6.448015,1
4280,6.807157,4.524422,4.161001,1
4281,1.638636,7.10139,7.232604,0
4282,9.882337,2.53836,9.415193,0
4283,0.442327,1.427398,0.573741,0
4284,6.431257,2.625555,4.05994,0
4285,7.192977,5.496322,4.667061,1
4286,5.55337,9.666542,3.724085,1
4287,4.644649,0.1721,6.164572,0
4288,4.696522,0.325573,9.271923,1
4289,7.426963,6.504527,6.807145,1
4290,9.042887,6.222337,7.7363,1
4291,7.649734,8.31004,8.674917,1
4292,0.935596,2.734858,5.622399,1
4293,8.231179,0.28946,9.602521,1
4294,9.956002,3.326606,7.84638,1
4295,3.498706,4.010952,6.052456,1
4296,4.336524,5.324379,4.530386,1
4297,1.828907,1.337531,9.072787,0
4298,7.559868,6.809087,0.357007,0
4299,5.119128,9.031924,9.290594,1
4300,1.766782,4.912993,4.183297,1
4301,5.202453,3.785818,3.782511,0
4302,7.112424,1.628891,9.759106,0
4303,5.639842,5.811562,8.806358,1
4304,1.135941,3.336744,1.739855,0
4305,4.674275,0.812642,3.836642,0
4306,7.62173,4.193649,7.443745,1
4307,3.225574,6.73434,8.795582,1
4308,1.647332,2.978878,4.990317,0
4309,6.764696,8.772828,2.00824,1
4310,0.401719,1.767347,4.48825,0
4311,7.578908,3.294609,6.017928,1
4312,6.631353,7.757782,1.679698,1
4313,8.570425,5.516339,3.539771,1
4314,9.709988,0.983516,8.933013,1
4315,7.717855,7.728594,7.927917,1
4316,0.707472,2.918235,6.214973,1
4317,1.691063,8.223214,1.349289,1
4318,9.990561,5.837539,8.134343,1
4319,9.132148,4.152271,6.284318,1
4320,1.910053,7.964016,7.069128,0
4321,3.480356,0.608899,6.672633,0
4322,1.592415,5.605646,6.125906,1
4323,3.33424,4.053823,8.675458,1
4324,6.972057,4.890431,1.513881,0
4325,3.113645,2.863169,0.755902,0
4326,8.700708,8.890244,0.673674,1
4327,3.042516,6.957993,3.596356,1
4328,4.922009,0.665485,5.433047,0
4329,1.274383,2.105681,1.592708,0
4330,7.711327,7.718614,2.177068,1
4331,1.772436,0.852526,5.087279,0
4332,5.742957,6.60116,7.407613,1
4333,9.46433,8.163515,1.960807,1
4334,7.05376,2.634481,5.997894,0
4335,9.592474,9.594251,5.048844,1
4336,0.259735,0.481891,2.916847,0
4337,2.587572,4.509556,4.400916,0
4338,2.22817,6.577984,1.344466,0
4339,7.43051,6.431745,2.7451,1
4340,3.032905,0.152713,2.030068,0
4341,8.316228,3.990875,0.662273,0
4342,6.625357,6.660167,5.466263,1
4343,6.254417,0.515107,0.732313,0
4344,0.996998,3.649161,8.04827,1
4345,8.158717,2.449187,3.883469,1
4346,9.027171,5.227935,4.387493,1
4347,1.659679,7.132592,9.631147,1
4348,7.285305,1.661216,7.189819,1
4349,5.652092,7.852092,0.97152,1
4350,4.512259,6.437783,8.495278,0
4351,6.952889,9.227592,7.280828,1
4352,2.876753,5.329098,1.534458,0
4353,7.778285,5.417927,1.422357,0
4354,0.645862,5.80985,3.263137,1
4355,2.942442,2.894284,6.998126,0
4356,4.5555,4.187944,5.829279,0
4357,2.040036,6.8008,2.485039,1
4358,3.238583,0.980318,7.31897,0
4359,0.20791,4.599798,8.14136,1
4360,9.928897,9.675817,4.120134,1
4361,5.093745,5.542491,4.512638,1
4362,1.35234,7.775774,8.045147,1
4363,0.670058,5.043272,4.522529,1
4364,9.231216,0.351808,5.433149,0
4365,7.152608,7.918189,7.823548,0
4366,8.898507,5.142518,0.582663,0
4367,9.742316,8.724023,2.191081,1
4368,8.399841,6.311215,7.378395,1
4369,1.853706,1.891032,9.233191,1
4370,9.666806,7.278338,7.500828,0
4371,2.321611,2.023357,5.562423,0
4372,2.375166,0.995572,2.824081,0
4373,8.913761,0.647628,9.918964,1
4374,5.790146,0.501628,6.918686,0
4375,9.225651,9.109767,5.203676,1
4376,5.420982,2.582071,1.119078,0
4377,4.473103,0.352269,0.480734,0
4378,7.630608,7.981563,4.476774,1
4379,0.00492,0.039197,1.505046,0
4380,1.034769,4.329127,1.907859,0
4381,4.976756,1.826824,7.760798,0
4382,2.328452,4.679484,6.299365,1
4383,3.789252,1.503041,9.179595,1
4384,4.085112,0.298673,6.484921,0
4385,0.650942,6.965655,2.698124,1
4386,4.947218,7.174899,8.233768,1
4387,7.214096,9.738815,7.332223,1
4388,4.067942,9.240082,8.197395,1
4389,1.066906,5.958194,9.8116,1
4390,0.637678,6.110965,4.949461,1
4391,7.614006,4.129056,3.637164,0
4392,4.427729,0.122085,0.257332,0
4393,7.08774,2.955457,3.360221,0
4394,0.130356,1.593989,6.987096,1
4395,1.332804,4.319319,5.593316,1
4396,3.559401,3.790711,4.445444,1
4397,9.748905,4.257043,8.021664,0
4398,0.368008,2.971125,4.813514,0
4399,7.100181,8.450677,9.681131,1
4400,8.572762,9.938464,6.60658,1
4401,2.893921,9.966801,7.695461,1
4402,1.56079,4.682557,0.368728,0
4403,9.001875,5.962044,8.294341,1
4404,9.752755,2.739784,7.187582,1
4405,6.996828,5.209246,9.888244,1
4406,8.18037,4.701757,5.346849,1
4407,3.152434,5.027981,6.80846,1
4408,4.966445,3.41504,7.385699,1
4409,3.381842,5.08116,0.884642,0
4410,9.763717,1.25337,7.836226,1
4411,7.215413,6.130567,1.326867,0
4412,8.870352,8.514449,6.469828,1
4413,3.723695,6.358071,3.232015,1
4414,1.059828,8.578865,7.184616,1
4415,3.606846,3.993076,5.937459,1
4416,7.408116,3.323158,6.433657,0
4417,8.404317,7.318299,5.73259,1
4418,8.571669,3.568816,6.933625,1
4419,9.699384,8.260491,2.755249,1
4420,6.77494,9.225077,4.436915,0
4421,5.583148,7.66893,2.4027,1
4422,6.247795,9.587316,0.855239,1
4423,3.580392,6.792697,8.427932,0
4424,0.115855,4.861588,1.778466,0
4425,2.179887,7.511056,6.688205,0
4426,1.079873,3.62183,6.538637,0
4427,1.882322,9.293886,9.348991,1
4428,8.518964,3.785906,9.155897,1
4429,1.454836,1.558597,0.745088,0
4430,1.145913,1.600327,7.557272,1
4431,8.393024,5.985204,5.714813,1
4432,0.846792,7.493279,7.029051,1
4433,5.004335,3.717256,3.778235,0
4434,7.339087,0.316872,6.863464,0
4435,9.610758,6.212455,7.878671,1
4436,9.998362,7.034568,2.231833,1
4437,8.593166,2.976921,9.155828,1
4438,4.577248,6.7131,4.465384,1
4439,2.698304,0.180197,1.479151,0
4440,7.673476,8.508203,6.571775,1
4441,2.225459,0.35001,8.76202,1
4442,0.666882,5.625484,8.785954,0
4443,1.837939,6.664625,8.407362,1
4444,3.699193,0.639195,3.289498,0
4445,3.616116,2.445327,2.031438,0
4446,9.158426,6.496822,1.163637,0
4447,6.67702,2.642788,5.401826,1
4448,1.15099,1.973601,7.028307,1
4449,2.323611,5.790327,2.940994,1
4450,1.415811,1.726948,3.268133,0
4451,8.391572,1.675495,5.090051,0
4452,2.31469,8.379549,4.383124,1
4453,0.824875,6.414563,4.12417,1
4454,2.911385,5.287807,1.840032,0
4455,7.930595,7.241858,3.938901,1
4456,9.21546,0.967209,2.458034,0
4457,6.757536,5.399027,4.529565,1
4458,7.125975,7.797698,1.427097,1
4459,9.473193,6.517148,7.608312,1
4460,4.896697,1.991437,7.718689,1
4461,8.406,1.842859,5.704874,0
4462,7.130666,7.544907,0.90579,1
4463,4.786765,4.844691,4.142846,1
4464,5.8119,6.600879,5.541296,1
4465,1.999907,0.070861,0.742782,0
4466,7.86856,2.169879,4.643428,0
4467,8.687027,2.251741,9.129636,1
4468,4.243177,6.848325,9.305296,1
4469,8.691184,5.01017,3.966563,1
4470,2.555076,4.872353,0.883111,0
4471,9.717044,5.025957,1.344066,0
4472,1.626837,6.885363,8.098378,1
4473,6.956224,8.841161,2.752625,1
4474,1.011039,7.396053,2.166537,1
4475,9.647794,1.296172,3.28179,0
4476,8.144497,2.587085,6.540149,1
4477,7.597255,0.506711,2.657531,1
4478,5.379064,3.540642,7.494173,1
4479,8.5666,8.838239,0.62505,0
4480,5.723601,8.723429,3.82018,1
4481,7.564589,6.572804,7.50461,1
4482,3.968858,9.671146,8.273694,1
4483,0.967318,1.555484,7.507623,1
4484,4.14257,4.047771,5.947496,1
4485,4.554482,8.605027,1.892156,1
4486,2.14567,9.386329,5.029653,0
4487,8.224567,5.654703,0.905706,0
4488,4.378131,4.725886,6.627995,1
4489,1.298691,4.132604,0.518348,0
4490,3.80375,8.792043,8.8842,1
4491,0.347527,6.391822,3.882884,1
4492,0.439593,9.83038,6.229921,1
4493,8.435408,8.122077,4.927621,0
4494,7.508406,9.957274,1.293348,1
4495,5.611977,2.199054,9.681142,1
4496,6.92494,6.309137,1.932829,1
4497,0.441741,2.451177,3.491179,0
4498,1.243219,2.375379,9.01656,1
4499,8.767201,2.899444,6.080842,1
4500,2.729825,2.310763,4.20087,0
4501,0.432841,9.128491,1.746311,1
4502,9.085766,3.039659,3.67422,0
4503,5.238713,3.355363,4.687851,1
4504,9.664499,6.62068,0.387284,1
4505,9.071856,3.878463,4.351731,0
4506,6.253842,3.368291,1.905821,0
4507,6.267735,7.986663,4.227838,1
4508,0.297426,8.428708,0.162792,0
4509,7.557199,1.909103,8.671514,1
4510,4.948761,2.345734,1.340708,1
4511,5.701096,6.028559,2.351127,1
4512,2.649239,2.738411,5.471836,1
4513,6.616874,9.823567,2.036171,1
4514,3.191858,3.941992,7.891759,1
4515,1.928655,2.119597,8.457152,1
4516,0.548305,8.619945,2.956348,1
4517,0.529047,1.627861,4.74847,0
4518,3.973595,6.089178,5.665282,1
4519,2.117737,8.016409,5.040287,1
4520,0.75482,0.512123,6.488071,0
4521,0.33569,8.524242,0.24241,1
4522,2.466234,8.13417,2.987142,1
4523,0.253767,1.444295,6.62097,0
4524,0.064239,9.577318,8.907577,0
